Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
213,426,360,487,600,487,308,640,651,640,222,700,805,670,428,822,531,792,428,1005,548,1036,462,1249,548,1249,670,1
182,396,360,457,600,457,308,609,651,609,205,640,737,609,428,822,531,792,445,1036,548,1036,445,1219,548,1219,640,1
182,365,360,426,600,426,308,579,668,579,188,609,754,548,428,792,548,792,428,1005,548,1036,445,1219,548,1219,609,1
152,335,360,426,582,396,308,548,668,548,188,548,754,518,445,792,548,761,428,1036,548,1005,445,1188,548,1219,609,1
121,335,377,396,600,396,308,548,668,548,205,518,754,487,428,761,548,731,428,1127,548,1005,445,1158,548,1188,579,1
121,335,377,396,582,396,308,548,651,518,222,518,737,487,428,761,548,761,428,1127,548,1005,445,1158,548,1188,579,1
121,335,377,396,600,396,308,548,651,548,240,518,720,487,428,761,548,761,428,1127,548,975,531,1219,445,1158,579,1
152,335,377,396,600,396,325,548,634,548,257,518,702,518,428,792,548,761,428,1127,565,1066,445,1188,548,1188,609,1
152,365,377,426,582,426,325,579,634,579,274,548,702,548,428,792,548,792,428,1188,565,1127,445,1188,548,1219,609,1
182,396,360,457,600,457,342,609,617,609,291,579,685,579,428,853,548,853,445,1188,548,1188,445,1219,531,1249,640,1
213,426,377,487,600,487,360,640,617,640,308,640,668,609,428,822,548,853,428,1036,565,1158,445,1249,548,1249,670,1
243,457,377,518,600,518,308,700,651,670,325,700,651,670,445,883,548,883,411,944,565,1219,445,1249,548,1249,700,0
304,487,377,548,600,548,342,731,651,700,342,731,651,731,445,944,548,944,445,1219,548,1280,462,1249,531,1249,761,0
335,518,360,579,600,579,360,761,651,731,342,792,634,731,428,975,531,1005,445,1249,548,1249,462,1249,531,1249,792,0
335,518,360,609,600,579,360,761,634,761,325,822,651,792,428,914,548,914,445,1188,565,1188,514,1280,531,1280,761,0
304,518,360,579,600,579,342,731,634,761,308,822,668,761,445,883,531,883,428,1097,548,1188,462,1249,531,1249,731,0
274,487,360,548,600,548,342,700,634,700,291,792,685,731,445,853,548,853,428,1036,565,1066,462,1249,548,1280,700,0
243,426,360,518,600,518,325,670,651,670,257,731,702,700,445,883,548,853,445,1188,548,1066,462,1249,548,1249,700,0
213,396,360,487,600,487,308,640,634,609,240,670,720,640,428,853,548,822,445,1036,548,1036,445,1249,548,1219,670,1
182,396,360,457,600,457,308,609,651,579,205,640,737,579,445,792,548,792,445,1036,548,1036,445,1219,548,1219,640,1
152,365,377,426,600,426,308,579,651,579,205,579,737,548,445,792,548,792,445,1188,548,1005,462,1188,548,1188,609,1
152,335,377,426,600,426,308,548,651,548,188,548,737,518,445,761,548,761,445,1005,548,1005,445,1158,548,1188,609,1
152,335,377,396,600,396,308,548,651,548,205,518,737,518,445,761,548,761,445,1005,548,1005,445,1158,548,1188,579,1
152,335,377,396,600,396,308,548,651,548,222,518,720,518,445,761,548,761,445,975,548,975,445,1158,548,1188,579,1
152,365,377,426,600,426,325,579,634,548,240,518,720,518,445,792,531,761,445,1005,548,1005,445,1158,548,1188,609,1
152,365,377,426,582,426,342,579,634,579,257,548,702,548,445,792,548,792,445,975,548,1005,462,1188,548,1219,609,1
182,396,377,457,600,457,342,609,617,609,274,579,685,579,428,792,548,761,445,1005,548,975,462,1219,548,1219,640,1
213,426,377,487,600,487,360,640,617,640,308,609,668,609,428,822,548,853,445,1036,531,944,445,1219,548,1219,670,1
274,457,377,518,617,548,325,670,651,670,325,670,668,670,445,853,548,883,428,1036,548,1005,445,1249,565,1280,700,0
304,518,377,579,600,579,325,731,651,700,342,731,702,700,428,944,548,944,445,1249,548,1036,445,1249,531,1249,761,0
335,518,377,609,600,609,360,761,651,731,360,761,651,731,445,944,548,944,445,1219,548,1219,462,1249,531,1249,761,0
365,548,377,609,600,609,360,792,651,792,342,822,651,792,445,975,548,944,445,1249,548,1219,462,1249,531,1280,792,0
335,518,377,609,600,609,360,792,651,761,342,853,651,792,445,944,531,944,445,1219,548,1219,462,1280,548,1280,792,0
335,518,377,579,600,579,360,731,651,731,308,822,668,761,445,914,548,914,445,1219,565,1097,480,1280,548,1280,731,0
274,457,360,548,600,548,342,700,634,700,274,792,685,700,445,883,548,883,445,1066,548,1066,462,1249,548,1280,700,0
243,426,360,487,600,487,325,670,634,640,257,731,702,640,445,853,548,822,445,1066,548,1036,445,1249,548,1249,670,1
213,396,360,487,600,487,308,640,651,609,222,670,737,609,445,822,548,822,445,1066,548,1036,445,1219,548,1249,640,1
182,365,360,457,582,426,308,609,651,579,205,609,737,548,445,792,548,792,445,1036,548,1005,428,1219,548,1219,609,1
152,365,377,426,582,426,291,579,651,548,188,579,737,518,445,792,548,761,428,1036,548,1005,445,1219,582,1188,609,1
152,365,377,426,600,426,291,548,668,548,188,548,737,487,445,761,548,761,428,1066,565,1005,462,1158,548,1188,579,1
152,335,377,426,582,396,291,548,651,548,188,518,737,487,445,761,548,731,445,1036,565,1005,462,1158,548,1188,579,1
152,335,377,426,582,396,308,548,651,548,205,518,720,487,445,761,548,761,445,1066,565,1005,462,1188,548,1188,579,1
182,365,377,426,582,426,325,579,634,548,240,518,702,518,445,792,548,761,445,1005,565,1005,462,1188,548,1219,609,1
182,365,377,457,582,426,325,609,634,579,257,548,685,548,445,792,548,761,445,1036,565,1005,445,1219,565,1219,609,1
213,396,377,487,582,457,342,640,617,609,291,579,668,579,445,792,548,792,445,1036,565,1036,462,1219,565,1219,640,1
243,426,377,487,600,487,360,670,617,640,308,640,668,609,428,822,548,822,445,1158,565,1066,462,1219,565,1280,670,1
274,487,360,548,600,548,377,700,651,640,325,670,651,670,445,853,548,853,445,1005,565,1066,462,1249,565,1249,700,0
335,518,360,579,600,579,325,761,651,700,377,731,617,700,445,914,565,914,445,1219,565,1249,462,1249,548,1280,731,0
365,548,377,609,600,609,360,761,634,731,360,792,634,731,462,914,548,883,445,1188,565,1219,548,1280,548,1280,761,0
365,548,360,640,600,609,360,792,634,761,360,822,634,792,445,944,548,914,445,1249,548,1249,462,1280,548,1310,761,0
335,518,360,609,600,609,360,792,634,761,325,853,651,792,445,944,548,944,445,1249,565,1219,462,1249,548,1401,761,0
304,487,360,579,600,579,360,731,634,731,308,822,668,761,445,883,548,883,445,1219,565,1097,462,1249,548,1249,731,0
274,457,360,548,600,518,360,700,634,670,291,761,685,700,445,883,548,853,445,1219,565,1097,462,1280,565,1280,700,0
213,426,360,487,600,487,342,640,634,640,257,700,702,670,445,853,548,853,445,1066,565,1066,445,1249,565,1249,670,1
213,396,377,457,600,457,325,609,651,609,222,670,737,609,445,822,548,792,445,1036,548,1036,445,1219,548,1249,640,1
182,365,377,457,600,457,308,579,651,579,205,609,754,548,445,792,548,761,445,1005,548,1005,445,1188,548,1219,609,1
182,365,377,426,582,426,308,579,651,548,188,579,737,518,445,761,548,761,445,975,548,1005,445,1158,548,1219,609,1
182,365,377,426,582,426,308,579,668,548,205,548,737,518,428,761,548,761,445,975,548,1005,445,1158,548,1188,609,1
152,365,377,426,582,426,325,579,651,548,222,518,720,518,428,761,548,761,445,975,548,975,445,1158,548,1188,609,1
182,365,377,426,582,426,325,579,651,548,240,518,720,518,445,761,548,761,445,975,548,1005,445,1158,548,1188,609,1
182,365,377,457,582,426,342,609,634,579,274,548,702,518,428,761,548,761,428,975,548,1005,445,1188,548,1219,609,1
213,396,377,457,582,457,360,609,634,609,291,579,685,548,428,792,548,792,445,1005,548,1005,445,1219,565,1249,609,1
243,426,377,487,600,487,360,640,617,640,325,609,668,609,428,822,548,822,445,1036,548,1036,445,1219,565,1249,670,1
274,457,377,518,600,518,377,670,617,670,342,640,651,640,428,853,548,853,428,1066,565,1219,445,1280,548,1249,700,0
304,487,377,579,600,548,325,700,651,700,360,731,634,700,428,883,548,883,428,1066,548,1097,428,1280,565,1280,731,0
335,548,377,609,600,609,342,731,651,792,360,761,634,761,445,944,548,944,428,1249,548,1249,428,1280,548,1280,761,0
365,548,377,640,600,640,377,792,634,792,360,822,634,792,445,975,548,1005,445,1280,548,1280,428,1280,531,1310,792,0
365,548,377,640,600,609,360,822,634,822,360,853,634,822,445,975,548,1005,428,1280,548,1280,428,1280,531,1462,792,0
335,548,377,609,600,609,360,792,634,761,325,853,651,792,445,944,548,975,445,1280,565,1249,445,1280,548,1432,761,0
304,518,377,579,600,579,360,731,634,731,308,822,668,761,445,914,548,914,445,1249,565,1249,445,1280,548,1280,731,0
274,457,377,518,600,518,342,700,634,700,274,761,685,731,445,853,548,853,445,1066,565,1066,445,1280,565,1249,700,0
243,426,377,487,600,487,342,640,651,640,257,700,737,670,445,822,548,822,445,1036,548,1036,445,1249,582,1249,670,1
213,396,377,457,600,457,325,609,668,609,222,640,754,609,445,792,548,792,445,1005,548,1036,428,1219,548,1219,640,1
182,365,377,457,600,457,308,579,668,579,205,609,771,579,445,761,548,761,445,975,548,1005,428,1188,548,1219,609,1
182,365,377,426,617,457,308,579,685,579,188,548,771,518,445,761,548,761,445,975,548,1005,445,1158,565,1188,609,1
152,365,377,426,600,426,308,579,685,548,205,548,771,518,445,761,548,761,445,975,548,975,445,1158,565,1158,609,1
182,365,377,426,600,426,325,579,668,548,222,518,754,518,445,761,548,761,445,975,548,975,445,1188,548,1188,609,1
182,365,394,426,600,426,325,579,668,579,240,518,737,518,445,761,548,761,445,1005,548,1005,445,1188,548,1219,609,1
182,396,394,457,617,457,342,579,651,579,257,518,720,548,445,761,548,761,445,1005,548,1036,565,1219,445,1219,609,1
213,396,394,457,617,457,342,609,634,609,291,548,702,548,445,792,565,822,445,1036,548,1036,445,1219,548,1249,640,1
243,426,394,487,617,487,342,640,634,640,308,579,702,609,445,822,565,822,445,1036,548,1036,462,1249,548,1249,670,1
274,487,411,518,617,548,360,670,634,670,342,640,685,640,462,853,548,853,445,1066,565,1066,480,1280,548,1280,700,0
304,518,411,579,617,548,377,700,634,731,360,700,668,670,462,914,565,914,445,1036,565,1097,480,1280,548,1310,731,0
335,548,394,609,617,609,377,761,617,761,360,731,668,731,462,944,565,944,445,1005,548,1280,480,1280,548,1310,761,0
365,548,394,609,617,609,377,792,668,761,377,792,617,761,462,944,565,944,480,1280,565,1249,480,1280,548,1432,792,0
365,548,394,609,634,609,377,792,651,792,360,822,651,822,462,975,565,975,462,1249,548,1249,497,1310,548,1432,792,0
365,548,394,609,634,609,377,761,651,761,360,853,668,822,462,944,565,944,462,1310,548,1280,497,1310,548,1432,761,0
335,518,394,609,634,609,377,761,651,761,325,853,685,792,462,883,565,914,480,1280,548,1280,497,1462,548,1432,731,0
335,518,394,579,634,579,377,731,651,731,308,822,685,792,462,914,565,883,462,1280,548,1249,462,1310,565,1432,731,0
335,518,394,579,634,579,377,731,668,731,291,792,720,761,462,883,565,883,480,1280,565,1249,480,1310,565,1310,731,0
304,518,394,579,634,579,360,731,668,731,274,792,720,761,462,883,565,883,462,1097,565,1249,497,1310,548,1310,731,0
304,487,394,579,617,548,360,731,685,700,274,761,754,731,462,914,565,914,462,1188,582,1219,462,1280,565,1401,731,0
274,457,394,548,617,518,342,670,685,670,257,700,771,670,462,883,565,853,462,1188,582,1188,462,1280,565,1371,700,0
243,426,394,487,617,487,342,640,685,640,240,670,771,609,445,822,565,822,445,1005,565,1036,462,1219,565,1249,670,1
213,396,394,457,617,457,342,609,685,609,222,609,788,579,445,792,565,761,445,1005,565,1005,462,1219,565,1219,609,1
182,365,394,457,617,426,342,579,685,579,240,579,788,518,462,761,565,761,445,1005,565,1005,462,1219,565,1219,609,1
152,365,394,426,617,426,342,579,685,548,240,548,771,487,462,761,565,761,445,1005,565,1005,445,1219,565,1219,609,1
152,335,394,426,617,396,342,548,685,548,240,518,754,487,462,792,565,792,445,1005,565,1005,462,1188,565,1219,609,1
152,365,394,426,617,396,342,548,668,548,257,518,754,487,462,792,565,761,445,975,565,1005,462,1188,565,1188,579,1
152,365,394,426,617,426,360,579,668,548,274,518,737,487,462,761,565,761,445,975,565,975,462,1188,565,1188,579,1
152,365,394,426,617,426,360,579,651,579,291,548,720,518,462,792,565,792,445,1005,565,1036,462,1188,565,1219,609,1
182,396,394,457,634,457,377,609,651,609,308,579,702,548,462,822,565,822,445,1005,565,1036,462,1219,582,1219,640,1
213,426,394,487,634,487,377,640,651,609,325,609,702,609,462,853,565,853,445,1066,582,1158,462,1219,565,1249,670,1
243,457,394,518,634,518,394,670,634,670,342,640,685,640,462,853,565,853,445,1066,565,944,462,1249,565,1249,670,1
274,487,394,548,634,548,394,700,668,670,342,700,685,670,462,914,565,914,462,1219,565,1219,462,1249,565,1249,731,0
304,518,394,579,634,579,377,731,685,731,360,761,720,731,462,914,565,914,462,1219,565,1005,462,1249,565,1249,761,0
335,518,394,609,634,579,377,761,685,761,342,792,685,761,462,944,548,944,445,1219,565,1219,445,1219,565,1249,761,0
335,518,394,579,634,579,394,731,685,731,342,792,702,761,462,914,565,944,480,1219,565,1219,462,1249,565,1371,761,0
304,487,394,579,634,548,377,731,668,700,325,761,702,731,462,914,565,914,462,1219,565,1219,462,1249,565,1401,731,0
274,457,394,518,634,518,360,700,668,670,291,731,737,670,462,914,565,914,462,1219,582,1219,480,1249,582,1249,700,0
213,426,394,487,634,487,360,640,668,640,274,670,754,640,462,853,565,853,462,1066,582,1066,480,1249,582,1249,670,1
213,396,394,457,634,457,342,609,685,609,240,640,771,579,462,822,565,792,462,1036,582,1036,462,1219,582,1219,640,1
182,365,411,426,617,426,342,579,685,579,240,579,771,518,480,792,565,792,462,1005,565,1005,462,1188,600,1188,609,1
152,365,411,426,617,426,342,548,685,548,240,548,771,487,462,761,565,731,462,975,565,1005,462,1188,582,1188,579,1
152,335,411,426,617,396,342,548,685,548,240,518,771,487,462,761,582,761,462,975,565,975,480,1158,582,1188,579,1
152,335,411,426,617,396,360,548,685,548,257,518,754,487,480,761,582,761,462,975,565,975,480,1158,565,1188,579,1
152,365,411,426,634,426,360,548,685,548,274,518,754,487,480,761,582,761,462,1005,565,1005,480,1188,582,1188,579,1
152,365,411,426,634,426,377,579,668,579,291,518,737,518,480,792,582,792,462,1005,565,1036,480,1188,582,1249,609,1
182,396,411,457,634,457,377,609,668,579,325,548,737,548,462,792,582,792,480,1005,565,1036,497,1219,600,1219,609,1
213,426,411,457,634,487,394,640,651,609,342,609,720,609,480,822,565,822,480,1036,565,1066,497,1219,617,1249,640,1
243,457,428,518,651,518,411,670,651,640,360,640,702,640,480,853,565,853,480,1097,582,1066,497,1249,582,1249,670,1
274,487,411,548,651,548,394,700,685,670,360,700,702,670,462,853,582,883,462,1036,582,1219,497,1249,582,1249,700,0
304,518,411,579,651,579,394,731,702,731,394,761,754,731,480,914,582,914,497,1249,600,1249,497,1249,582,1249,731,0
335,518,411,609,651,609,394,761,685,761,377,792,702,761,480,944,565,944,480,1127,600,1219,514,1249,582,1249,761,0
335,518,411,609,651,609,394,761,702,761,360,822,702,761,480,914,582,914,497,1249,600,1219,514,1249,600,1280,761,0
304,487,411,579,651,579,394,731,685,731,342,792,720,731,480,883,582,883,480,1097,600,1097,514,1249,600,1280,731,0
274,457,411,548,651,518,377,700,668,700,308,761,720,700,480,883,582,883,480,1097,600,1097,497,1249,600,1249,700,0
243,426,411,487,651,487,377,670,668,640,291,700,754,640,480,853,582,822,480,1066,600,1036,497,1249,600,1249,670,1
213,396,411,457,634,457,360,609,685,609,257,640,771,579,480,822,582,792,480,1036,600,1036,480,1219,600,1249,640,1
182,365,411,457,634,426,342,579,702,579,240,609,771,548,480,792,582,761,480,1036,582,1005,480,1249,600,1249,609,1
152,365,411,426,634,426,342,579,685,548,240,548,771,518,480,792,582,761,480,1005,582,1005,497,1219,600,1219,609,1
152,335,411,426,634,426,342,579,685,548,240,518,771,487,480,761,582,761,480,1005,582,1005,480,1188,600,1219,579,1
152,365,411,426,634,396,360,548,685,548,257,518,754,487,480,761,582,761,480,1005,582,1005,480,1188,617,1219,579,1
152,365,411,426,634,396,360,579,685,548,274,518,754,487,480,761,582,761,480,1005,582,1005,531,1219,600,1219,579,1
152,365,411,426,634,426,377,579,668,579,308,518,720,518,480,761,582,761,480,1005,582,1005,480,1188,582,1219,609,1
182,396,411,457,634,426,377,609,668,609,325,548,702,548,480,792,582,792,480,1036,600,1005,480,1219,582,1249,609,1
213,396,411,487,634,457,394,640,651,609,360,609,702,579,462,822,582,792,480,1097,582,1036,480,1219,582,1249,640,1
243,457,411,518,634,487,394,670,651,640,377,640,702,640,462,853,582,822,462,1036,582,1066,480,1249,582,1249,670,1
274,487,411,548,634,548,377,700,685,670,394,700,685,700,480,853,582,853,462,1005,600,1066,462,1249,582,1280,700,0
304,518,411,579,651,579,394,731,685,731,411,761,702,731,497,883,582,883,480,1066,600,1066,497,1249,582,1280,731,0
335,518,411,609,634,609,394,792,685,761,394,792,685,761,497,914,582,914,480,1249,600,1036,480,1249,582,1280,761,0
335,518,411,609,651,609,394,761,685,761,377,822,702,792,480,914,582,914,480,1219,582,1249,497,1310,565,1280,761,0
304,518,411,579,651,579,394,761,685,731,360,822,720,761,480,914,582,914,480,1219,582,1097,497,1310,582,1280,731,0
274,457,411,548,651,548,394,700,668,700,325,761,737,700,480,883,582,853,462,1036,600,1097,514,1280,582,1280,700,0
243,426,411,518,634,487,377,670,668,640,308,731,754,670,480,883,582,853,480,1066,582,1066,497,1249,600,1280,700,0
213,396,411,487,634,457,360,640,685,609,274,670,788,609,480,822,582,822,480,1066,582,1036,480,1219,600,1249,640,1
182,365,411,457,634,426,360,609,702,579,257,609,788,548,497,792,600,792,480,1036,600,1036,480,1219,582,1249,609,1
152,365,411,426,634,426,360,579,702,548,240,579,788,518,497,761,600,761,480,1005,600,1005,497,1219,600,1219,609,1
152,365,411,426,634,396,342,579,702,548,257,548,788,487,497,761,600,761,480,1005,600,1005,497,1188,582,1188,579,1
152,335,428,426,634,396,360,548,702,518,257,518,788,457,497,761,600,761,480,1005,600,1005,497,1188,600,1219,579,1
152,365,428,426,634,396,377,579,702,548,291,518,771,487,497,761,600,761,497,1005,600,975,497,1188,600,1188,579,1
152,365,428,426,651,426,394,579,685,548,308,518,754,487,497,761,600,761,497,1005,600,1005,514,1219,600,1188,609,1
182,396,428,457,651,426,394,579,685,579,342,548,737,518,480,792,600,761,497,1066,600,1005,497,1219,617,1219,609,1
213,396,428,457,651,457,411,609,668,609,360,579,720,579,480,822,600,792,497,1066,600,1036,514,1219,617,1249,640,1
243,426,428,518,651,487,428,670,668,640,394,640,720,609,497,822,600,822,497,1036,617,1036,514,1219,617,1249,670,1
274,487,428,548,668,518,377,670,702,670,411,670,702,670,497,853,600,853,497,1066,600,944,497,1280,617,1249,700,0
304,518,428,579,668,579,394,731,702,700,411,731,720,731,497,883,600,883,497,1066,617,1097,514,1280,617,1280,731,0
335,548,445,609,668,609,411,761,702,761,411,792,720,792,497,975,600,975,514,1249,617,1249,531,1280,617,1371,792,0
365,548,428,609,668,609,428,761,702,792,394,822,720,822,497,944,600,944,514,1249,617,1219,531,1310,617,1371,792,0
335,518,428,609,668,609,411,761,702,761,377,822,720,792,497,914,600,914,514,1249,634,1249,548,1432,617,1401,761,0
304,487,428,579,668,579,394,731,702,731,342,792,737,761,497,944,600,914,514,1280,634,1249,531,1432,600,1432,761,0
274,457,428,518,651,518,394,700,685,670,325,731,754,700,497,914,600,914,514,1249,634,1219,514,1310,617,1371,731,0
243,426,428,518,651,487,377,640,702,640,291,670,771,640,497,853,600,822,497,1097,617,1066,514,1280,617,1249,670,1
213,396,428,487,651,457,377,609,702,609,274,640,788,579,497,822,600,792,497,1097,617,1036,497,1249,617,1249,640,1
182,396,428,457,651,457,360,609,720,579,274,579,788,548,497,792,600,761,497,1036,600,1005,497,1249,600,1249,609,1
182,365,428,457,651,426,360,579,720,579,274,548,805,487,497,792,600,761,497,1005,600,1005,497,1219,600,1219,609,1
182,365,428,426,651,426,377,579,702,548,274,548,771,487,497,792,600,761,497,1005,600,1005,514,1219,582,1219,609,1
182,365,428,426,634,426,377,579,702,548,291,518,754,518,497,792,600,761,497,1005,600,1005,497,1219,600,1219,609,1
182,396,428,457,634,426,377,579,685,579,308,548,754,518,497,792,600,761,497,1036,600,1036,497,1219,582,1219,609,1
213,396,428,457,634,457,394,609,668,609,325,548,737,548,497,792,600,792,497,1036,600,1066,497,1219,600,1249,640,1
213,426,428,487,634,457,411,640,668,609,360,609,720,579,497,822,600,792,497,1066,600,1036,497,1219,600,1219,640,1
243,457,428,518,651,518,428,670,668,640,394,640,702,609,497,853,582,822,497,1097,600,1066,497,1249,600,1249,670,1
304,487,428,548,651,548,377,670,685,670,411,700,685,670,480,883,582,883,480,1188,600,1097,497,1280,600,1280,700,0
335,518,428,579,651,579,411,731,685,731,411,731,685,731,480,914,582,883,480,1097,600,1005,497,1280,600,1280,731,0
365,548,411,609,651,609,411,792,685,761,411,792,685,792,497,944,582,944,462,1066,582,975,497,1280,600,1280,792,0
365,548,428,640,651,640,411,792,668,792,411,822,702,822,497,944,582,914,480,1036,600,1036,497,1280,600,1280,792,0
365,548,411,640,651,609,394,792,685,792,377,853,702,822,497,944,582,944,497,1280,600,1249,497,1310,600,1280,792,0
335,518,411,609,651,609,394,761,685,761,342,853,720,792,497,944,600,944,497,1249,617,1127,497,1432,600,1280,761,0
304,487,411,579,634,548,394,731,668,700,325,792,737,731,480,914,600,914,480,1249,600,1249,531,1280,600,1249,731,0
274,457,411,548,634,518,377,670,668,670,291,731,754,670,480,883,582,883,480,1097,600,1066,497,1280,600,1249,700,0
243,426,411,487,634,487,360,640,685,640,257,670,771,609,480,822,600,822,480,1036,600,1036,497,1249,600,1249,640,1
