Feature1,Feature2,Pearson_Corr,Pearson_p-value,Spearman_Corr,Spearman_p-value,Kendall_Corr,Kendall_p-value
LElbow_X,LWrist_X,0.9251722295180973,0.0,0.9138539294327475,0.0,0.7974594895845003,0.0
LElbow_X,LWrist_Y,0.042332636054777405,0.01565645332509251,0.22150197946930084,1.6504339964336658e-37,0.15613913589177436,6.394367364370739e-39
LElbow_X,RHip_X,0.04681356714775675,0.00751948944990387,0.24417413351547013,1.9033745269368606e-45,0.2515389413394343,3.462665731760939e-98
LElbow_X,RHip_Y,0.017273936382538088,0.3242196259339145,0.15646410699950786,2.607980629128281e-19,0.11556163266876618,3.795296118441604e-22
LElbow_X,LHip_X,0.7468893367039513,0.0,0.8217743409451769,0.0,0.66536316578613,0.0
LElbow_X,LHip_Y,0.010968921912727518,0.5313355330965895,0.1535758688770265,1.18335815297952e-18,0.11437791848118732,1.0208145684713973e-21
LElbow_X,RKnee_X,0.018511571265335848,0.2907547950505332,0.22014323009954906,4.638777747902377e-37,0.2322145322121382,6.131958678207149e-84
LElbow_X,RKnee_Y,0.047825650292617504,0.0063186687078283016,-0.05504660541201074,0.0016684944888570234,-0.04666811744832872,9.182970666375234e-05
LElbow_X,LKnee_X,0.7005512665906549,0.0,0.7718547398825472,0.0,0.6125326269796936,0.0
LElbow_X,LKnee_Y,0.02444040907473388,0.16304036644403525,-0.0774134526856439,9.67567427123988e-06,-0.060479363231154236,4.0048610013555867e-07
LElbow_X,RAnkle_X,0.0944072220918859,6.68336380114318e-08,0.28021892854550945,7.239830776691773e-60,0.2616021966777342,5.39396252802711e-106
LElbow_X,RAnkle_Y,0.05891264554219113,0.0007659443735660758,-0.031866949029098916,0.06891549626120376,-0.02787889363780067,0.019708506655873623
LElbow_X,LAnkle_X,0.6696048610916447,0.0,0.7581509972178667,0.0,0.6048836252618701,0.0
LElbow_X,LAnkle_Y,0.06302016719692567,0.00031837419906771046,-0.028907643439951124,0.09894678057073075,-0.026470246247433903,0.026836465572840935
LElbow_X,Chest,0.024855306250630704,0.15601394964373766,0.18787327473026624,2.8415331936097714e-27,0.13623228001573043,4.905355369290923e-30
LElbow_Y,RWrist_X,0.42448748761999205,9.9842482482553e-143,0.5477202260162899,1.416991667986213e-254,0.38438037135435077,1.1821639383872506e-227
LElbow_Y,RWrist_Y,0.9458929525184704,0.0,0.8999795586469467,0.0,0.7581180570095045,0.0
LElbow_Y,LWrist_X,0.031475375427363894,0.07239738416235396,-0.15239710334754153,2.1755890435359955e-18,-0.112511863738911,4.4176580717722094e-21
LElbow_Y,LWrist_Y,0.9596159133936439,0.0,0.9076020998367054,0.0,0.7713528536232257,0.0
LElbow_Y,RHip_X,0.6122526229329041,0.0,0.6507351561106536,0.0,0.47151595635583987,0.0
LElbow_Y,RHip_Y,0.9480372487007153,0.0,0.9327104292463698,0.0,0.7987878815164079,0.0
LElbow_Y,LHip_X,0.34840059503506826,1.202629757039723e-93,0.4280373968958795,2.3989617549682548e-145,0.2951802834490602,1.0761959929521958e-133
LElbow_Y,LHip_Y,0.9539117014721938,0.0,0.9380319314840014,0.0,0.8109538284196376,0.0
LElbow_Y,RKnee_X,0.6040437954486544,2e-323,0.6312822490105839,0.0,0.45615183167371365,0.0
LElbow_Y,RKnee_Y,0.8346712793610662,0.0,0.8296809396875604,0.0,0.6640175508307046,0.0
LElbow_Y,LKnee_X,0.3598680730162754,3.1464983569135103e-100,0.42085194718411517,4.460468064102024e-140,0.29364998134626463,2.374578049733461e-132
LElbow_Y,LKnee_Y,0.8297004313053848,0.0,0.8327605583958653,0.0,0.6670376138405472,0.0
LElbow_Y,RAnkle_X,0.613019985664802,0.0,0.6559631659959202,0.0,0.4786691222900708,0.0
LElbow_Y,RAnkle_Y,0.7301115937384803,0.0,0.7515569750132871,0.0,0.5835644266943038,0.0
LElbow_Y,LAnkle_X,0.3441163287924569,2.9491876818653887e-91,0.42387640827954715,2.7992087728216703e-142,0.30041460074543164,2.9361408905203575e-138
LElbow_Y,LAnkle_Y,0.7124369022885475,0.0,0.7332005089836839,0.0,0.5659050607855552,0.0
LElbow_Y,Chest,0.9762277439942517,0.0,0.9593086333071785,0.0,0.8586185664978383,0.0
RWrist_X,RWrist_Y,0.38415391519677256,4.309738378521415e-115,0.518583879393444,7.730779871915833e-224,0.3652603384989483,7.953752721596261e-206
