Feature1,Feature2,Pearson_Corr,Pearson_p-value,Spearman_Corr,Spearman_p-value,Kendall_Corr,Kendall_p-value
Head,LAnkle_Y,0.3801967920565856,1.001165801938081e-100,0.5262086032144075,5.332259208233196e-207,0.3851929438503278,1.3522283575959127e-198
Head,Chest,0.957757833988389,0.0,0.9473622323414322,0.0,0.830725687721664,0.0
Neck,RShoulder_X,0.7085945715670123,0.0,0.7827433582913372,0.0,0.5620578004668417,0.0
Neck,RShoulder_Y,0.9936930716895296,0.0,0.9880050451085137,0.0,0.9310897708302865,0.0
Neck,LShoulder_X,0.4560945478994941,1.734477805985737e-149,0.3828928675421397,2.998880065251569e-102,0.25900897747826196,2.4637441163312007e-92
Neck,LShoulder_Y,0.9940600125137807,0.0,0.9888326403899451,0.0,0.9345212927280764,0.0
Neck,RElbow_X,0.6811607592117279,0.0,0.7815665557061463,0.0,0.571204996296109,0.0
Neck,RElbow_Y,0.9622477500144409,0.0,0.9277536947019438,0.0,0.8074014068731417,0.0
Neck,LElbow_X,0.5506917831226382,1.7881818724350421e-230,0.46540924058825267,2.2345767017250998e-156,0.34246775775767474,6.419513395655536e-161
Neck,LElbow_Y,0.9568765906669107,0.0,0.9334851237597904,0.0,0.8210009227688692,0.0
Neck,RWrist_X,0.6669734818216679,0.0,0.7584797161539046,0.0,0.5707141540619574,0.0
Neck,RWrist_Y,0.9036509099530625,0.0,0.7975332505169808,0.0,0.628586143050928,0.0
Neck,LWrist_X,0.5875749522706594,9.550378570701927e-270,0.5281096783687659,9.388445858072175e-209,0.393994916718868,3.816954236389856e-214
Neck,LWrist_Y,0.9194501856485395,0.0,0.8109923899382482,0.0,0.6454157771748759,0.0
Neck,RHip_X,0.6502441542639483,0.0,0.7395117842784906,0.0,0.5256303956687788,0.0
Neck,RHip_Y,0.8818031336042076,0.0,0.88380432595398,0.0,0.7372881447837313,0.0
Neck,LHip_X,0.18630733356674678,3.872531913209149e-24,0.09729999483468205,1.4482642621190262e-07,0.06925070769914435,5.2674507548290394e-08
Neck,LHip_Y,0.8876920670554138,0.0,0.889433481080066,0.0,0.7410113587144347,0.0
